post_id,create_time,is_top,post_content,comments,text
7479937371614694702,1741558668,-1,I was SO against reviewing this product 😑 #productreview #honestreview #ninjacreami #ninjacreamirecipe #ninjacreamiproteinicecream #ninjacreamitips @NinjaCreami @Clean Simple Eats ,"the ninja creami is the best money I have ever spent

i seems like it just makes it smooth

Omg yay the old intro is back!!

We literally keep bars in the garage. It’s so loud.

mix a little sugar free pudding with the protein shake before freezing. SO MUCH BETTER!!!!

I really want one but I’m broke 😭

I hate that you have to make the liquid 24 hours in advance. Is there one where it just freezes it as it makes the ice cream?

Add a little sprinkle of pudding mix 😋","Post Title: I was SO against reviewing this product 😑 #productreview #honestreview #ninjacreami #ninjacreamirecipe #ninjacreamiproteinicecream #ninjacreamitips @NinjaCreami @Clean Simple Eats 

Post Comments:
the ninja creami is the best money I have ever spent

i seems like it just makes it smooth

Omg yay the old intro is back!!

We literally keep bars in the garage. It’s so loud.

mix a little sugar free pudding with the protein shake before freezing. SO MUCH BETTER!!!!

I really want one but I’m broke 😭

I hate that you have to make the liquid 24 hours in advance. Is there one where it just freezes it as it makes the ice cream?

Add a little sprinkle of pudding mix 😋"
7481346346620898590,1741886699,0,needing to stock my fridge with all the minis now @Drink Poppi @Walmart #poppipartner ,"Need

Curious what else you got at Walmart 😂

Alix you used to be so relatable, I’m so happy for your success but your videos aren’t the same anymore :(

Aren’t they so cute 😂I did the same thing 💯❤️

does the queen respond?

Wait I need

These are the perfect mixer size

I need

She's just a little baby!! I need these!!!!!!

hope poppi comes to the uk🥺✨

Omg mini

Alix in Walmart is a different sight

Love Poppi! Please bring back the cranberry one of my favorites. My back stock from the holidays are depleted.

I love Poppi

I love the minis

What flavor should I try??👀

Poppi has a lawsuit, just reminding yall

I NEED

What do I do im soooo early

i already tried those, they taste like watery soda

Lowkey love that shes a walmart girly not a target girly

I love the minis at Walmart!!!!

I NEEEEEED to try the cream poppi and can’t find it 😭

Mini Alanis are still the best minis!

I’m obsessed with mini drinks

I only go to Walmart for the mini poppis!!!!

I found mini alanis in target the other day and I’ve been obsessed since

I am too early … omg so cute ✨

3 minutes ago omg hi alix we love you!! Congrats on all your accomplishments you’re such an inspiration 💘

Good video?","Post Title: needing to stock my fridge with all the minis now @Drink Poppi @Walmart #poppipartner 

Post Comments:
Need

Curious what else you got at Walmart 😂

Alix you used to be so relatable, I’m so happy for your success but your videos aren’t the same anymore :(

Aren’t they so cute 😂I did the same thing 💯❤️

does the queen respond?

Wait I need

These are the perfect mixer size

I need

She's just a little baby!! I need these!!!!!!

hope poppi comes to the uk🥺✨

Omg mini

Alix in Walmart is a different sight

Love Poppi! Please bring back the cranberry one of my favorites. My back stock from the holidays are depleted.

I love Poppi

I love the minis

What flavor should I try??👀

Poppi has a lawsuit, just reminding yall

I NEED

What do I do im soooo early

i already tried those, they taste like watery soda

Lowkey love that shes a walmart girly not a target girly

I love the minis at Walmart!!!!

I NEEEEEED to try the cream poppi and can’t find it 😭

Mini Alanis are still the best minis!

I’m obsessed with mini drinks

I only go to Walmart for the mini poppis!!!!

I found mini alanis in target the other day and I’ve been obsessed since

I am too early … omg so cute ✨

3 minutes ago omg hi alix we love you!! Congrats on all your accomplishments you’re such an inspiration 💘

Good video?"
7481809917838495022,1741994647,-1,best day ever 🙌🏽💕🌸🌈🌤️  #springclothes #spring #shopping #shoppinghaul #shoppingvlog #toddlermom #toddlersoftiktok #mom #momsbelike ##momlife##mommabear##comewithme##shopwithme##spendthedaywithme##dayinmylife##haul##trending##foryoupage,"Beautiful weather at the end of your coffee fast?? CHEFS KISS 🤌🏼

Girl you live in Indiana'!! Me too and I love the hat!!!

So freaking cute… I want to go shopping now!

Omg congrats! I’m so proud of you!! We should def have a play date soon!🫶🏽

Omg you didn’t tell us how the mri went!!??

You’re one of my favs! 💖 ✨

Wait no way you live in Indiana because SAME

Praying the mri results were good!❤️

I neeeed to go to old navy !

What’s your go to Starbucks order? 😋

That’s a good day!

sooo happy u got to enjoy the day that ended ur coffee fast!! 🙌🏽🎉

So should I be mad at you for not coming to SEE ME 😭

I am so proud of you! 🫶🏻

Hey Brooke 🥰🥰

Walmart slaysss for kids clothes lately 😍😍

Best day ever 💗

Loved this video!❤️Not sure if you’ve explained it before but why did you fast? I also thought we aren’t supposed to tell others when we’re fasting?

I can’t believe it’s been 3 weeks already!

WE like your contents🥰we would love to collaborate with you💙if you are interested please send ""light5""to our Instagram IG: SAGAJEWElS.OFFICIAL

Want to shine with SagaJewels? 💖 Become our brand ambassador! DM ""152"" to our instagram IG sagajewels.official on IG! 💎🔥

Hey 👋 ! I'm julie from Eelry Jewelry ✨. We absolutely love your content and think you'd be a great fit for our brand! Please feel free to DM us for more details! Looking forward to hearing from","Post Title: best day ever 🙌🏽💕🌸🌈🌤️  #springclothes #spring #shopping #shoppinghaul #shoppingvlog #toddlermom #toddlersoftiktok #mom #momsbelike ##momlife##mommabear##comewithme##shopwithme##spendthedaywithme##dayinmylife##haul##trending##foryoupage

Post Comments:
Beautiful weather at the end of your coffee fast?? CHEFS KISS 🤌🏼

Girl you live in Indiana'!! Me too and I love the hat!!!

So freaking cute… I want to go shopping now!

Omg congrats! I’m so proud of you!! We should def have a play date soon!🫶🏽

Omg you didn’t tell us how the mri went!!??

You’re one of my favs! 💖 ✨

Wait no way you live in Indiana because SAME

Praying the mri results were good!❤️

I neeeed to go to old navy !

What’s your go to Starbucks order? 😋

That’s a good day!

sooo happy u got to enjoy the day that ended ur coffee fast!! 🙌🏽🎉

So should I be mad at you for not coming to SEE ME 😭

I am so proud of you! 🫶🏻

Hey Brooke 🥰🥰

Walmart slaysss for kids clothes lately 😍😍

Best day ever 💗

Loved this video!❤️Not sure if you’ve explained it before but why did you fast? I also thought we aren’t supposed to tell others when we’re fasting?

I can’t believe it’s been 3 weeks already!

WE like your contents🥰we would love to collaborate with you💙if you are interested please send ""light5""to our Instagram IG: SAGAJEWElS.OFFICIAL

Want to shine with SagaJewels? 💖 Become our brand ambassador! DM ""152"" to our instagram IG sagajewels.official on IG! 💎🔥

Hey 👋 ! I'm julie from Eelry Jewelry ✨. We absolutely love your content and think you'd be a great fit for our brand! Please feel free to DM us for more details! Looking forward to hearing from"
7482187586312736031,1742082583,-1,changed up the scenery. Walmart is a whole diff worldddd #shopwithme #errandday #apartmentrestock #walmart #walmartfinds #dailyvlog #shoppingvlog #apartmentessentials #fyp #houstontx ,"Since you’re in Texas you should utilize HEB

Costco is not on the boycott list! And they have everything ☺️

Thanks for boycotting target!!🙌🏾 But yea, Walmart is a no too.

this fit is so cute

Boycotting for what?

How beautiful you look. 🥰

Since it like a Walmart plus lol. I literally can walk Walmart for an hour 😆

Also Amazon is off the list… just in case you didn’t know

The L brand is organic sis and they work really good .

lol sorry to tell you but Walmart is on the boycott list too 😬

Walmart and Target both. You need to go to CVS or Walgreens

I think you would loveeeee HEB

married

I shop at this Walmart and literally EVERYTHING ESSENTIAL is locked up 😑

Girl, Walmart too is on the boycotting list!!! 😩😩😩

If it’s for essentials girl , go to target. But try to buy minority owned or female owned products.

I only go to Walmart at night when it’s not busy 😭 toooo overstimulating during the day

Cora pads are really good!! Doesn’t irritate me like the other ones

🥰🥰🥰

❤️❤️❤️

👍👍👍👍👍

❤️🥰🥰

❤️❤️❤️","Post Title: changed up the scenery. Walmart is a whole diff worldddd #shopwithme #errandday #apartmentrestock #walmart #walmartfinds #dailyvlog #shoppingvlog #apartmentessentials #fyp #houstontx 

Post Comments:
Since you’re in Texas you should utilize HEB

Costco is not on the boycott list! And they have everything ☺️

Thanks for boycotting target!!🙌🏾 But yea, Walmart is a no too.

this fit is so cute

Boycotting for what?

How beautiful you look. 🥰

Since it like a Walmart plus lol. I literally can walk Walmart for an hour 😆

Also Amazon is off the list… just in case you didn’t know

The L brand is organic sis and they work really good .

lol sorry to tell you but Walmart is on the boycott list too 😬

Walmart and Target both. You need to go to CVS or Walgreens

I think you would loveeeee HEB

married

I shop at this Walmart and literally EVERYTHING ESSENTIAL is locked up 😑

Girl, Walmart too is on the boycotting list!!! 😩😩😩

If it’s for essentials girl , go to target. But try to buy minority owned or female owned products.

I only go to Walmart at night when it’s not busy 😭 toooo overstimulating during the day

Cora pads are really good!! Doesn’t irritate me like the other ones

🥰🥰🥰

❤️❤️❤️

👍👍👍👍👍

❤️🥰🥰

❤️❤️❤️"
7482080593342369070,1742057673,-1,#glamaw #pawpaw #food #Foodie #FoodTok #cookingwithGlamaw #biscuits #fy #fyp ,"I've been stress cooking,eating, cleaning out stuff to stay busy. stay safe 🙏🏽

love your sweater is that one your shop?

No shortening or butter in the biscuits?

Do you have a link to the wreath?

No butter or shortening?

Stay safe🍀

Was it expensive to open ur store

Are you near Birmingham or Huntsville!?!? I am going to be there next weekend and would love to meet you!

change it up sometime and try heavy cream! delicious!

I want a shirt like that do you have it in your store?

Your kitchen is beautiful! Stay safe Jessica!

That wreath is absolutely beautiful!

That’s the cutest jug of buttermilk!!!! Y’all stay safe, praying for a hedge of protection🩷🩷

All purpose or self rising?

what kind of flour do you use to make them

Fork or spoon sifting is just as good!!

I have never made biscuits without crisco. How interesting!

You make it look so easy to make biscuits, I can’t do it for nothing 😩

did u get your freezer fixed

My son is a lineman and traveled from Ky to Birmingham yesterday. He has sat in a truck in a Walmart parking lot all day waiting.

I love your shirt, I need one!! ❤️

Prayers for you and your family during this ugly weather

Alabama here. Prayers for all our safety 🙏🙏

Your iron skillets always look so nice. How do you clean them/

Do you have shelter?

I love some homemade biscuits ❤️❤️yall stay safe

I’m in Georgia and we are under the gun tonight & early Sunday morning hours prayers for everyone in the line of the storm ⛈️🌪️🙏🏼

Love that wreath 🩷

Girlll! After our biscuit conversation … you know I need this videos

where are y'all going after while?","Post Title: #glamaw #pawpaw #food #Foodie #FoodTok #cookingwithGlamaw #biscuits #fy #fyp 

Post Comments:
I've been stress cooking,eating, cleaning out stuff to stay busy. stay safe 🙏🏽

love your sweater is that one your shop?

No shortening or butter in the biscuits?

Do you have a link to the wreath?

No butter or shortening?

Stay safe🍀

Was it expensive to open ur store

Are you near Birmingham or Huntsville!?!? I am going to be there next weekend and would love to meet you!

change it up sometime and try heavy cream! delicious!

I want a shirt like that do you have it in your store?

Your kitchen is beautiful! Stay safe Jessica!

That wreath is absolutely beautiful!

That’s the cutest jug of buttermilk!!!! Y’all stay safe, praying for a hedge of protection🩷🩷

All purpose or self rising?

what kind of flour do you use to make them

Fork or spoon sifting is just as good!!

I have never made biscuits without crisco. How interesting!

You make it look so easy to make biscuits, I can’t do it for nothing 😩

did u get your freezer fixed

My son is a lineman and traveled from Ky to Birmingham yesterday. He has sat in a truck in a Walmart parking lot all day waiting.

I love your shirt, I need one!! ❤️

Prayers for you and your family during this ugly weather

Alabama here. Prayers for all our safety 🙏🙏

Your iron skillets always look so nice. How do you clean them/

Do you have shelter?

I love some homemade biscuits ❤️❤️yall stay safe

I’m in Georgia and we are under the gun tonight & early Sunday morning hours prayers for everyone in the line of the storm ⛈️🌪️🙏🏼

Love that wreath 🩷

Girlll! After our biscuit conversation … you know I need this videos

where are y'all going after while?"
7482874566239554862,1742242546,-1,shopping at super target!!!🛍️✨ #target #supertarget #shopping #shoppinghaul #haul #haultok #sephorahauls #ShoppingSpree #targetfinds ,"How is super target different from target?

It feels weird being this early

Aside from the video you look so glowy ❤️

What’s super target? What’s different from normal target?

In my country doesn‘t even have a Target

My super target is 2 hours away

i didn’t even know this existed

First

First! Luv ur vidss

Heyy early 🤭

Firstttt ilyyy

I have a super target near me but the thing I don’t like is that it doesn’t have a mini section of beauty items for travel

Wish I even had a normal target where I live

First!!! Your sooo prettyyyy💕💕💕💕💕💕💕💕💕

Your so pretty 🥰

You’re adorable

First😻😻😻

You re shoping just with 2 items 😐","Post Title: shopping at super target!!!🛍️✨ #target #supertarget #shopping #shoppinghaul #haul #haultok #sephorahauls #ShoppingSpree #targetfinds 

Post Comments:
How is super target different from target?

It feels weird being this early

Aside from the video you look so glowy ❤️

What’s super target? What’s different from normal target?

In my country doesn‘t even have a Target

My super target is 2 hours away

i didn’t even know this existed

First

First! Luv ur vidss

Heyy early 🤭

Firstttt ilyyy

I have a super target near me but the thing I don’t like is that it doesn’t have a mini section of beauty items for travel

Wish I even had a normal target where I live

First!!! Your sooo prettyyyy💕💕💕💕💕💕💕💕💕

Your so pretty 🥰

You’re adorable

First😻😻😻

You re shoping just with 2 items 😐"
7483992023041576235,1742502690,0,New vlog on YouTube 💕,"How old is your baby? ☺️

why he wearing a pj 24/7

He just melts my ❤️💜

His smile is your husband’s! 😱

Aww Teddy!

awwww he so cute

future billionaires liked this comment

He’s such a little doll! Would love to see a baby pic of Matt since Teddy looks so much like him!

I can’t believe how fast Teddy has grown! ❤️❤️

He’s so cute! E

WHAT ABOUT THE PUMPKIN PIE EMILY

Teddy is very happy 🥰 I love his little eyes . 👀 ✝️

What camera do u use? Its so clear image

So cute

He is so precious

He is his father twin!! Exact!!

Love this 🥰

Baby salmon bowl is growing so fast🥺

He’s soo healthy

Love Teddy’s laugh!!!!

ilove this baby

He loved Target didn’t he😍😍 my daughters first cart ride was Target too❤️

Such a happy baby ❤️❤️❤️

God bless him!!🙏🏻🥰🥰🥰

Decluttering goals! That fridge organization is next level. Also, the shopping cart carrier hack is genius. Love this vibe!

He grew up so fast so cute big boy mom

Skinning cute baby 😚

Baby is so cute...

So cute and happy

It would have been such a tragedy if baby salmon was allergic to salmon😭","Post Title: New vlog on YouTube 💕

Post Comments:
How old is your baby? ☺️

why he wearing a pj 24/7

He just melts my ❤️💜

His smile is your husband’s! 😱

Aww Teddy!

awwww he so cute

future billionaires liked this comment

He’s such a little doll! Would love to see a baby pic of Matt since Teddy looks so much like him!

I can’t believe how fast Teddy has grown! ❤️❤️

He’s so cute! E

WHAT ABOUT THE PUMPKIN PIE EMILY

Teddy is very happy 🥰 I love his little eyes . 👀 ✝️

What camera do u use? Its so clear image

So cute

He is so precious

He is his father twin!! Exact!!

Love this 🥰

Baby salmon bowl is growing so fast🥺

He’s soo healthy

Love Teddy’s laugh!!!!

ilove this baby

He loved Target didn’t he😍😍 my daughters first cart ride was Target too❤️

Such a happy baby ❤️❤️❤️

God bless him!!🙏🏻🥰🥰🥰

Decluttering goals! That fridge organization is next level. Also, the shopping cart carrier hack is genius. Love this vibe!

He grew up so fast so cute big boy mom

Skinning cute baby 😚

Baby is so cute...

So cute and happy

It would have been such a tragedy if baby salmon was allergic to salmon😭"
7483981382302256430,1742500217,-1,#shopping #shoppinghaul #shopwithme #freepeople #haul #shoppingvlog #shopaholic @Marshalls @target @rossfindss ,"girl i need you to start shopping for me

What Ross are you shopping at😍😍😍

That dress 🤩

Where are your cheetah pants from?!

Also go back and get me them jorts

I want you to know that I watched this whole thing bc I love you.

Hello, collab? Follow us

Hey! ✨ Your profile is amazing, and we’d love to have you as an ambassador for our brand! Want to hear more about an exciting opportunity? DM me and let’s chat! 🌺","Post Title: #shopping #shoppinghaul #shopwithme #freepeople #haul #shoppingvlog #shopaholic @Marshalls @target @rossfindss 

Post Comments:
girl i need you to start shopping for me

What Ross are you shopping at😍😍😍

That dress 🤩

Where are your cheetah pants from?!

Also go back and get me them jorts

I want you to know that I watched this whole thing bc I love you.

Hello, collab? Follow us

Hey! ✨ Your profile is amazing, and we’d love to have you as an ambassador for our brand! Want to hear more about an exciting opportunity? DM me and let’s chat! 🌺"
7484728677813538094,1742674221,-1,Hobby lobby and dollar tree are her happy place!  #hobbylobby #hobbylobbyfinds #haul #shopping #birthdaygirl ,"“But I don’t want it” 😅

“Wondeful! …but I don’t want it!” 😂👌🏻

I love her looking at the price before she says stuff lol

First

Love it 😂

i love grandmas nails and i love how she says “i like it i like that bird” and “15.99 sold” and “i don’t need a cross”","Post Title: Hobby lobby and dollar tree are her happy place!  #hobbylobby #hobbylobbyfinds #haul #shopping #birthdaygirl 

Post Comments:
“But I don’t want it” 😅

“Wondeful! …but I don’t want it!” 😂👌🏻

I love her looking at the price before she says stuff lol

First

Love it 😂

i love grandmas nails and i love how she says “i like it i like that bird” and “15.99 sold” and “i don’t need a cross”"
7485127989349436718,1742767196,-1,Dystopian target haul ✨🩶 What circle week content do we wanna see this week ?!  @target #target #supertarget #targethaul #targettok #shoptok #newattarget #targetfinds #targetmusthaves #shopwithme #shopwothmeattarget ,"Is that target circle card worth getting?

girl how much do you spend at target per month ? i’m so interested by your hauls!!! can a lot of it be considered a write off?

For the therabreath have you found a flavor that is more like wintergreen flavored rather than peppermint

We really could’ve used that steamer in Charleston

The white blazer 🤩

I always look so foward to your videos Parker 🔮

First

Me whenever I go to target: hmm what did Parker get in that last video? I need that.","Post Title: Dystopian target haul ✨🩶 What circle week content do we wanna see this week ?!  @target #target #supertarget #targethaul #targettok #shoptok #newattarget #targetfinds #targetmusthaves #shopwithme #shopwothmeattarget 

Post Comments:
Is that target circle card worth getting?

girl how much do you spend at target per month ? i’m so interested by your hauls!!! can a lot of it be considered a write off?

For the therabreath have you found a flavor that is more like wintergreen flavored rather than peppermint

We really could’ve used that steamer in Charleston

The white blazer 🤩

I always look so foward to your videos Parker 🔮

First

Me whenever I go to target: hmm what did Parker get in that last video? I need that."
7485035916478663979,1742745762,-1,hidden gems in five below!!🙈✨💖🎀 #hiddengems #hiddenitems #hidden #gems #fivebelow #fivebelowtok #fivebelowfinds #fivebelowhaul #affordable #part2 #affordablefashion #affordablemakeup #affordableskincare #grwm #haul #haultok #hauls #shop #shopwithme #comeshopwithme #shoptok #grwmtok #savemoney #LifeHack #fyp #foryou #foryoupage #grwm #grwmtok #preppy #viral #viralproducts #trendy #boujeeonabudget #paigecons #summervibes #shopping #fashiontiktok #outfit #style #newtrend ,"that’s so funny. I’ve never thought to look for hidden stuff lol

Can’t believe they hide things here too😂

I love your hiding find videos!

5 below is okay but have to admit dollar tree is better

First

my show!

that Pink strawberry mug was minee😭😭😭

Earlyyy I wish my five bellow was as good as yours!!

I love your snooping TikToks. I always feel like I’ve scored when you find something! 😂 We don’t have these great stores in the UK. xx

The one by me doesn’t open for another month 😩

$5.55 and below 😭

third

earlyyyy

It almost feels like the same person hid all of these 😂

❤️

💘💘

Noooo that was my mug hah","Post Title: hidden gems in five below!!🙈✨💖🎀 #hiddengems #hiddenitems #hidden #gems #fivebelow #fivebelowtok #fivebelowfinds #fivebelowhaul #affordable #part2 #affordablefashion #affordablemakeup #affordableskincare #grwm #haul #haultok #hauls #shop #shopwithme #comeshopwithme #shoptok #grwmtok #savemoney #LifeHack #fyp #foryou #foryoupage #grwm #grwmtok #preppy #viral #viralproducts #trendy #boujeeonabudget #paigecons #summervibes #shopping #fashiontiktok #outfit #style #newtrend 

Post Comments:
that’s so funny. I’ve never thought to look for hidden stuff lol

Can’t believe they hide things here too😂

I love your hiding find videos!

5 below is okay but have to admit dollar tree is better

First

my show!

that Pink strawberry mug was minee😭😭😭

Earlyyy I wish my five bellow was as good as yours!!

I love your snooping TikToks. I always feel like I’ve scored when you find something! 😂 We don’t have these great stores in the UK. xx

The one by me doesn’t open for another month 😩

$5.55 and below 😭

third

earlyyyy

It almost feels like the same person hid all of these 😂

❤️

💘💘

Noooo that was my mug hah"
7485434333575040287,1742838538,-1,have you tried? @Baken-Ets @Flamin’ Hot  #chicharrones #chips #snacks #fyp #foodreview ,"Walmart has them also

Ohhhh I’m on a new hunt

na fr

Bomb bay

where did you get these ? 😍

@Diana 🎀✨

@avy

@giisell!¡🎀

Omg yessss there so delicious","Post Title: have you tried? @Baken-Ets @Flamin’ Hot  #chicharrones #chips #snacks #fyp #foodreview 

Post Comments:
Walmart has them also

Ohhhh I’m on a new hunt

na fr

Bomb bay

where did you get these ? 😍

@Diana 🎀✨

@avy

@giisell!¡🎀

Omg yessss there so delicious"
7485498382077676846,1742853444,-1,I can’t pick a favorite! #outfitinspo #coolgirlfits #sambas #OOTD #fitspo #cleangirlfits #cutefits #xyzbca #springoutfits #spring #outfitideas #aestheticoutfits #graphictee #jeans #fyp #viral #fashiontrends #schoolfits #thatgirl #cleangirl #Summer #basic #cardigan #brandymelville #hollister #pacsun #aritzia #jeanskirt #adidas #redfit #garage #target #haul #shopping #la #trendy #foryou #fypシ #foryoupage #blowup #outfits #fashion #aesthetic ,"🥰Omgneed

Where the red top from?

where did you get the jean skirts omggg","Post Title: I can’t pick a favorite! #outfitinspo #coolgirlfits #sambas #OOTD #fitspo #cleangirlfits #cutefits #xyzbca #springoutfits #spring #outfitideas #aestheticoutfits #graphictee #jeans #fyp #viral #fashiontrends #schoolfits #thatgirl #cleangirl #Summer #basic #cardigan #brandymelville #hollister #pacsun #aritzia #jeanskirt #adidas #redfit #garage #target #haul #shopping #la #trendy #foryou #fypシ #foryoupage #blowup #outfits #fashion #aesthetic 

Post Comments:
🥰Omgneed

Where the red top from?

where did you get the jean skirts omggg"
7485859139982298414,1742937432,-1,Topps Laying Eggs And they COOK! Lame Title right here! #packopening #boxopening #productreview #sports #sportscards ,"The end was funny ash

haha I just love your energy on your videos

Btw the gold is numbed to 2025

Got to get Jaden Daniels

You’re the best😭

will the goat respond 37 days in a row?👑

that /90 brett is nice but the corners dinged, psa authentic 😞

that trout gold card.....

Hi

Are these just hanger boxes?

Found one, top 4 and bottom 4 cards in the pack had rounded corners

Seen a lot of good pulls

idk about these tins 😭🙏

Babe Ruth call was legendary

First

wait.. only 1 ""WOW""?🤣 Dude side note, come to Billings MT card show in July.

open 3 for triple

Day 2 of asking for part 3 of your most expensive cards

So nice

Bro when this guy posts it's the highlight of my day I wait everyday

hi

bro i literally found the box of them at walmart BUT IT WAS EMPTY im literally so mad i cant find them anywhere

My dog has about three of the Christmas tins that she plays with like a tennis ball

Earlyyyyy

First

Guardians…. Shohei Ohtani

hi

Robert can you follow me

What happened to the singular pack you were","Post Title: Topps Laying Eggs And they COOK! Lame Title right here! #packopening #boxopening #productreview #sports #sportscards 

Post Comments:
The end was funny ash

haha I just love your energy on your videos

Btw the gold is numbed to 2025

Got to get Jaden Daniels

You’re the best😭

will the goat respond 37 days in a row?👑

that /90 brett is nice but the corners dinged, psa authentic 😞

that trout gold card.....

Hi

Are these just hanger boxes?

Found one, top 4 and bottom 4 cards in the pack had rounded corners

Seen a lot of good pulls

idk about these tins 😭🙏

Babe Ruth call was legendary

First

wait.. only 1 ""WOW""?🤣 Dude side note, come to Billings MT card show in July.

open 3 for triple

Day 2 of asking for part 3 of your most expensive cards

So nice

Bro when this guy posts it's the highlight of my day I wait everyday

hi

bro i literally found the box of them at walmart BUT IT WAS EMPTY im literally so mad i cant find them anywhere

My dog has about three of the Christmas tins that she plays with like a tennis ball

Earlyyyyy

First

Guardians…. Shohei Ohtani

hi

Robert can you follow me

What happened to the singular pack you were"
7485792327869549866,1742921905,-1,Come shop at Target with me!! 💕 so excited to try the sugar cookie lip gloss 👀 #fyp #beauty #target #targetfinds #shopwithme #budget #makeup #haul @Vitamasques @Naturium @NEQI @L’Oréal Paris @Olive & June @target ,"I’d love to hear a review on the lip gloss and diamond spray!!!

the l’oréal works well but the smell is so strong it’s unbearable

How do you get press ons to stay on?

the loreal conditioner is really good 👍

The lip mask is good & hydrating but feels like it has way too little product haven’t had it for a whole week and I feel like it’s almost gone probably could get more with ur buck🥲

We love a trip to Target 😍

The nails look gorggg

@Reesey 🫧🌸🫶

@atothevtothea

yikes u could wait a month girl","Post Title: Come shop at Target with me!! 💕 so excited to try the sugar cookie lip gloss 👀 #fyp #beauty #target #targetfinds #shopwithme #budget #makeup #haul @Vitamasques @Naturium @NEQI @L’Oréal Paris @Olive & June @target 

Post Comments:
I’d love to hear a review on the lip gloss and diamond spray!!!

the l’oréal works well but the smell is so strong it’s unbearable

How do you get press ons to stay on?

the loreal conditioner is really good 👍

The lip mask is good & hydrating but feels like it has way too little product haven’t had it for a whole week and I feel like it’s almost gone probably could get more with ur buck🥲

We love a trip to Target 😍

The nails look gorggg

@Reesey 🫧🌸🫶

@atothevtothea

yikes u could wait a month girl"
7485892798097460511,1742945270,-1,So many cute clothes at Walmart😍 #walmart #walmartfinds #walmartfashion #walmartclothing #shopping #affordablefashion #comeshopwithme #shopwithme #fyp #foryou #foryoupage ,"Part 22

Ocean City?? I need!

I have that same flowery dress! I LOVE it

I was just there ! They have such cute things

Waiting for the try on!!!!!

Can I get the link for the blue sweatshorts and sweatshirt?

OMG IMM EARLY 😆😆

Try on haul please!!","Post Title: So many cute clothes at Walmart😍 #walmart #walmartfinds #walmartfashion #walmartclothing #shopping #affordablefashion #comeshopwithme #shopwithme #fyp #foryou #foryoupage 

Post Comments:
Part 22

Ocean City?? I need!

I have that same flowery dress! I LOVE it

I was just there ! They have such cute things

Waiting for the try on!!!!!

Can I get the link for the blue sweatshorts and sweatshirt?

OMG IMM EARLY 😆😆

Try on haul please!!"
